product_id,product_name,brand_name,rating,price_usd,ingredients,has_fragrance,has_alcohol,has_paraben,has_sulfate,has_essential_oil,has_retinol,has_formaldehyde,has_phthalate,has_mineral_oil,has_silicone,secondary_category,total_reviews,recommend_pct
P214002,Evercalm Barrier Support Antioxidant Moisturizer,REN Clean Skincare,4.2025316455696204,52.0,"['aqua (water), cetearyl alcohol, oleyl alcohol, glycerin, ethylhexylglycerin, glycine soja (soybean) oil, lauryl laurate, butyrospermum parkii (shea) butter, alcohol denat., myristyl myristate, cetearyl glucoside, hydroxyacetophenone, oryzanol, caprylic/capric triglyceride, vaccinium macrocarpon (cranberry) seed oil, vaccinium vitis-idaea (lingonberry) seed oil, myristyl laurate, carbomer, lavandula angustifolia (lavender) oil, pelargonium graveolens flower oil, salvia officinalis (sage) oil, tocopherol, anthemis nobilis flower oil, pueraria lobata (kudzu) symbiosome extract, cassia alata leaf extract, phenoxyethanol, laminaria ochroleuca extract, glucose,  glycyrrhiza glabra (licorice) root extract, helianthus annuus (sunflower) seed oil, rosmarinus officinalis (rosemary) leaf extract, citric acid, lactic acid, sodium hydroxide, citral, citronellol, geraniol, limonene, linalool.']",0,1,0,0,0,0,0,0,0,0,Moisturizers,1027,0.48393378773125606
P217513,Black Tea Instant Perfecting Mask,fresh,4.291850220264317,96.0,"['water, glycerin, rice ferment filtrate (sake), caprylic/capric', 'triglyceride, pentylene glycol, sodium polyacrylate, betaine, saccharomyces ferment', 'filtrate, camellia sinensis leaf extract, avena sativa (oat) kernel extract, vitis vinif-', 'era (grape) seed oil, litchi chinensis seed extract, rubus fruticosus (blackberry) leaf', 'extract, rosa damascena flower oil, sodium hyaluronate, adenosine, tocopheryl ac-', 'etate, tocopherol, ethylhexyl palmitate, poloxamer 407, butylene glycol, parfum', '(fragrance), hydrogenated lecithin, menthoxypropanediol, maltodextrin, silica, ci', '77891 (titanium dioxide), trihydroxystearin, hydroxyethylcellulose, disodium', 'edta, sodium citrate, caprylyl glycol, citric acid, caramel, hexylene glycol,', 'potassium sorbate, bht, biotin, phenoxyethanol, linalool.']",1,0,0,0,0,0,0,0,0,0,Masks,908,0.22136563876651982
P217931,Tonique Radiance Clarifying Refining Toner,Lancôme,4.097560975609756,31.0,"['water, alcohol denat., glycerin, p-anisic acid, peg-60 hydrogenated castor oil, nelumbo nucifera flower extract, limonene, benzyl salicylate, benzyl alcohol, linalool, rosa gallica extract/rosa gallica flower extract, butylphenyl methylpropional, cryptomeria japonica bud extract, fragrance.']",1,1,0,0,0,0,0,0,0,0,Cleansers,164,0.0975609756097561
P217932,Crème Radiance Gentle Cleansing Creamy-Foam Cleanser,Lancôme,4.441624365482234,34.0,"['glycerin, water, myristic acid, stearic acid, potassium hydroxide, palmitic acid, glyceryl stearate se, lauric acid, coco-glucoside, glycol distearate, fragrance, p-anisic acid, tocopherol, peg-14m, nelumbo nucifera flower extract, limonene, benzyl salicylate, linalool, benzyl alcohol, propylene glycol, disodium edta, rosa gallica extract, butylphenyl methylpropional, cryptomeria japonica bud extract.']",1,1,0,0,0,0,0,0,0,0,Cleansers,394,0.24619289340101522
P218700,100 percent Pure Argan Oil,Josie Maran,4.500128865979382,49.0,['argania spinosa (argan) kernel oil.'],0,0,0,0,0,0,0,0,0,0,Moisturizers,7760,0.10927835051546392
P230538,Brumisateur Natural Mineral Water Facial Spray Travel Duo,Evian,4.56266149870801,17.0,,0,0,0,0,0,0,0,0,0,0,Moisturizers,1548,0.11886304909560723
P232327,Broad Spectrum SPF 50 Sunscreen Face Cream,CLINIQUE,3.9705882352941178,30.0,"['oxybenzone 5.00%, octisalate 5.00%, homosalate 5.00%, avobenzone 3.00%, octocrylene 2.70%water, methyl trimethicone, butylene glycol, butyloctyl salicylate, neopentyl glycol diheptanoate, butyrospermum parkii (shea butter), peg-100 stearate, silica, dipentaerythrityl tri-polyhydroxystearate, lauryl peg-9 polydimethylsiloxyethyl dimethicone, dimethicone, glyceryl stearate, laurdimonium hydroxypropyl hydrolyzed soy protein, rosmarinus officinalis (rosemary) extract, perilla ocymoides leaf extract, plankton extract, caffeine, potassium cetyl phosphate, sucrose, styrene/acrylates copolymer, c30-38 olefin/isopropyl maleate/ma copolymer, cetyl alcohol, vp/eicosene copolymer, ethylhexylglycerin, ammonium acryloyldimethyltaurate/vp copolymer, peg-8 laurate, sodium rna, lecithin, propyl gallate, arginine ferulate, tocopheryl acetate, caprylyl glycol, ascorbyl tocopheryl maleate, stearic acid, xanthan gum, hexylene glycol, nordihydroguaiaretic acid, disodium edta, phenoxyethanol, mica, sodium dehydroacetate <iln37123>.']",0,1,0,0,0,0,0,0,0,1,Sunscreen,238,0.18067226890756302
P232902,Gentle Daily Wash,Kate Somerville,4.1909090909090905,44.0,"['water, sodium c14-16 olefin sulfonate, cocamidopropyl betaine, peg/ppg-8/3 diisostearate, glycerin, acrylates copolymer, silicone quaternium-8, saponins, butylene glycol, chlorphenesin, sodium hydroxide, citrus aurantium bergamia (bergamot) fruit oil, lavandula angustifolia (lavender) oil, disodium edta, potassium sorbate, sodium benzoate, salvia officinalis (sage) oil, zinc pca, citric acid, limonene, linalool.']",0,0,0,0,0,0,0,0,0,1,Cleansers,220,0.13636363636363635
P232903,EradiKate Acne Treatment,Kate Somerville,4.224515719275961,28.0,"['isopropyl alcohol, aqua/water/eau, zinc oxide, sulfur, camphor, magnesium aluminum silicate, salicylic acid, ci 77491 (iron oxides).']",0,1,0,0,0,0,0,0,0,0,Treatments,3149,0.22229279136233726
P232906,Oil Free Moisturizer,Kate Somerville,4.148936170212766,76.0,"['water, isocetyl stearate, pentaerythrityl tetracaprylate/tetracaprate, c12-15 alkyl benzoate, polyamide-5, xylitylglucoside, anhydroxylitol, xylitol, dipalmitoyl hydroxyproline, peg/ppg-18/18 dimethicone, behenyl alcohol, pullulan, cetearyl ethylhexanoate, sodium polyacrylate, dimethicone, cyclopentasiloxane, butylene glycol, trideceth-6, algae extract, triethanolamine, ahnfeltiopsis concinna extract, ethylhexylglycerin, phenoxyethanol, adenosine.']",0,1,0,0,0,0,0,0,0,1,Moisturizers,705,0.12624113475177304
P232907,Anti Bac Acne Clearing Lotion,Kate Somerville,4.459901800327332,56.0,"['benzoyl peroxide 5%, water/aqua/eau, ppg-2 myristyl ether propionate, argania spinosa kernel extract, peg-40 sterate, serenoa serrulata fruit extract, sesamum indicum (sesame) seed extract, alcohol denat., sorbitan stearate, hydrogenated methyl abeitate, methyl methacrylate crosspolymer, carbomer, glyceryl stearate, cetyl alcohol, tetrasodium edta, hydrogenated lecithin, cholesterol, ceramide ns, ceramide np, oleic acid, palmitic acid, sodium ascorbate, sodium hydroxide, edta, ethyhexylglycerin, phenoxyethanol. -five percent benzoyl peroxide: helps diminish the look of blemishes.', 'benzoyl peroxide 5%, water/aqua/eau, ppg-2 myristyl ether propionate, argania spinosa kernel extract, peg-40 sterate, serenoa serrulata fruit extract, sesamum indicum (sesame) seed extract, alcohol denat., sorbitan stearate, hydrogenated methyl abeitate, methyl methacrylate crosspolymer, carbomer, glyceryl stearate, cetyl alcohol, tetrasodium edta, hydrogenated lecithin, cholesterol, ceramide ns, ceramide np, oleic acid, palmitic acid, sodium ascorbate, sodium hydroxide, edta, ethyhexylglycerin, phenoxyethanol.']",0,1,0,0,0,0,0,0,0,0,Treatments,611,0.3322422258592471
P232910,Goat Milk Moisturizing Cream,Kate Somerville,4.044943820224719,76.0,"['water, ethylhexyl palmitate, myristyl myristate, glyceryl stearate, peg-100 stearate, cetearyl ethylhexanoate, decyl oleate, glycerin, propanediol, goat milk powder, lactose, milk protein, helianthus annuus (sunflower) seed oil, hamamelis virginiana (witch hazel) flower water, cocos nucifera (coconut) oil, persea gratissima (avocado) oil, simmondsia chinensis (jojoba) seed oil, vitis vinifera (grape) seed oil, aloe barbadensis leaf juice powder, oryza sativa (rice) bran extract, rosmarinus officinalis (rosemary) leaf extract, tocopheryl acetate, tocopherol, caprylyl glycol, acrylates/c10-30 alkyl acrylate crosspolymer, phenoxyethanol, ethylhexylglycerin, hexylene glycol, xanthan gum, aminomethyl propanol, disodium edta, lactic acid, benzoic acid.']",0,0,0,0,0,0,0,0,0,0,Moisturizers,623,0.24237560192616373
P232915,ExfoliKate Intensive Pore Exfoliating Treatment,Kate Somerville,4.436454849498328,98.0,"['aqua/water/eau, lactic acid, silica, glycine soja (soybean) oil, pectin, cetearyl alcohol, carica papaya (papaya) fruit, ceteareth-20, cetyl alcohol, phenoxyethanol, dehydroxanthan gum, glyceryl stearate, peg-100 stearate, salicylic acid, lactobacillus/pumpkin ferment extract, alcohol denat., sorbic acid, cinnamal, mel/honey/miel, citrus aurantium bergamia (bergamot) fruit oil, eugenol, potassium sorbate, limonene, linalool, lavandula angustifolia (lavender) oil, beta-carotene, aloe barbadensis leaf juice powder, bromelain, papain, retinyl palmitate, tocopheryl acetate, cinnamomum cassia leaf oil, acetic acid, pogostemon cablin oil, pelargonium graveolens flower oil, aniba rosaeodora (rosewood) wood extract, citrus aurantium dulcis (orange) peel oil, ci 75810 (chlorophyllin-copper complex).']",0,1,0,0,0,0,0,0,0,0,Cleansers,2990,0.262876254180602
P232920,Line Release Under Eye Repair Cream,Kate Somerville,3.914285714285714,140.0,"['water, phenyl trimethicone, cyclopentasiloxane, cyclotetrasiloxane, dipeptide diaminobutyroyl benzylamide diacetate, ppg-12/smdi copolymer, glycerin, theobroma grandiflorum seed butter, dimethicone, c12-15 alkyl benzoate, dimethiconol, sodium polyacrylate, sodium stearoyl glutamate, phenoxyethanol, butylene glycol, steareth-2, peg/ppg-18/18 dimethicone, carbomer, cetyl esters, ethylhexyl cocoate, palmitoyl oligopeptide, phospholipids, sodium pca, palmitoyl tetrapeptide-7, polysorbate 20, polyquaternium-51, sodium hyaluronate, trehalose, urea, ceramide 2, cucumis sativus (cucumber) fruit extract, ethylhexylglycerin, peg-10 rapeseed sterol, tocopheryl acetate, tribehenin, hydrolyzed rice bran protein, acetyl hexapeptide-3, ascorbyl palmitate, glycolipids, lecithin, retinyl palmitate, xanthan gum, arginine, glycine, lysine, proline, glycine soja (soybean) oil, oxido reductases.']",0,0,0,0,0,0,0,0,0,1,Eye Care,70,0.1
P244701,Acne Solutions Oil-Control Cleansing Mask,CLINIQUE,4.476868327402135,29.0,"['water, kaolin, butylene glycol, magnesium aluminum silicate, sodium lauroyl sarcosinate, glyceryl stearate, peg-100 stearate, gentiana lutea (gentian) root extract, laminaria saccharina extract, sucrose, chamomilla recutita (matricaria), algae extract, aloe barbadensis powder, acetyl glucosamine, inulin, 1,2-hexanediol, caprylyl glycol, xanthan gum, disodium edta, chlorphenesin, phenoxyethanol, titanium dioxide (ci 77891).']",0,0,0,0,0,0,0,0,0,0,Masks,281,0.099644128113879
P248404,Pure Skin Face Cleanser,First Aid Beauty,4.373730964467005,24.0,"['aqua/water/eau, sodium cocoyl isethionate, glycerin, stearic acid, hydrogenated coconut acid, sodium isethionate, stearyl alcohol, allantoin,  chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, aloe barbadensis leaf juice, tocopherol, hydrogenated palm glycerides citrate, phenoxyethanol, disodium cocoamphodiacetate, sodium pca, hydroxypropyl methylcellulose, coco-glucoside, glyceryl oleate, sodium chloride, disodium edta, citric acid, potassium sorbate, sodium benzoate, maltodextrin,  tetrasodium edta.']",0,1,0,0,0,0,0,0,0,0,Cleansers,4728,0.3542724196277496
P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,4.518233656013791,38.0,"['colloidal oatmeal 0.50%, water, stearic acid, glycerin, c12-15 alkyl benzoate, caprylic/capric triglyceride, glyceryl stearate, glyceryl stearate se, cetearyl alcohol, butyrospermum parkii (shea) butter, dimethicone, squalane, phenoxyethanol, caprylyl glycol, xanthan gum, allantoin, sodium hydroxide, disodium edta, chrysanthemum parthenium (feverfew) extract, camellia sinensis leaf extract, glycyrrhiza glabra (licorice) root extract, ceramide np, eucalyptus globulus leaf oil.']",0,1,0,0,1,0,0,0,0,1,Moisturizers,7541,0.24134730141890995
P251529,Retinol Fusion PM Night Serum,Peter Thomas Roth,4.326241134751773,65.0,"['cyclopentasiloxane, squalane, water/aqua/eau, retinol, tocopheryl acetate, ascorbyl palmitate, bisabolol, lecithin, potassium phosphate, pentylene glycol, polysorbate-20, alcohol.']",0,1,0,0,0,1,0,0,0,1,Treatments,564,0.19858156028368795
P254720,Acne Control Clarifying Cream Cleanser,Murad,4.347682119205298,39.0,"['water (aqua), disodium cocoamphodiacetate, glycerin, butylene glycol, cetyl alcohol, cocamidopropyl betaine, ppg-15 stearyl ether, sodium cocoyl isethionate, glyceryl stearate, peg-10 stearate, sodium polyacrylate, sodium hyaluronate, tocopheryl acetate, caprylic/capric triglyceride, retinol, salix alba (willow) bark extract, ascorbic acid, chitosan, silver citrate, sodium pca, betaine, sorbitol, glycine, alanine, proline, serine, threonine, arginine, lysine, glutamic acid, zinc gluconate, argania spinosa kernel oil, serenoa serrulata fruit extract, sesamum indicum (sesame) seed oil, beta-sitosterol, cimicifuga racemosa root extract, melaleuca alternifolia (tea tree) leaf oil, cocamidopropyl dimethylamine, zea mays (corn) starch, hydrolyzed corn starch, hydrolyzed corn starch octenylsuccinate, citric acid, disodium edta, propyl gallate, polysorbate 80, menthol, glycol distearate, steareth-4, peg-150 distearate, phenoxyethanol, caprylyl glycol, chlorphenesin, fragrance (parfum).']",1,1,0,0,1,1,0,0,0,0,Cleansers,906,0.19646799116997793
P257537,All About Eyes Serum De-Puffing Eye Massage,CLINIQUE,3.769060773480663,37.0,"['water\\aqua\\eau, butylene glycol, glycerin, caffeine, panthenol, polygonum cuspidatum root extract, vitis vinifera (grape) seed extract, rosmarinus officinalis (rosemary) extract, humulus lupulus (hops) extract, citrus reticulata (tangerine) peel extract, punica granatum (pomegranate) fruit juice, yeast extract\\faex\\extrait de levure, biosaccharide gum - 1, linolenic acid, sodium hyaluronate, laureth-7, linoleic acid, glycine, carbomer, cyclodextrin, hydroxyproline, acrylates copolymer, c13-14 isoparaffin, polyacrylamide, caprylyl glycol, proline, ethylbisiminomethylguaiacol manganese chloride, nordihydroguaiaretic acid, xanthan gum, hexylene glycol, disodium edta, phenoxyethanol, titanium dioxide (ci 77891), mica.']",0,0,0,0,0,0,0,0,0,0,Eye Care,905,0.04861878453038674
P266126,Rosebud Salve in a Tube,Rosebud Perfume Co.,4.379482902418682,7.0,"['cotton seed oil, aromol, essential oils, petrolatum base.']",0,0,0,0,1,0,0,0,1,0,Lip Balms & Treatments,2398,0.18557130942452044
P268700,Hydro-Dynamic Ultimate Moisture,Murad,4.356502242152466,83.0,"['water, c12-15 alkyl benzoate, caprylic/capric triglyceride, glycerin, sunflower seed oil, butylene glycol, glyceryl stearate, glyceryl behenate/eiosadioate, dicaprylyl carbonate, shea butter, cetearyl alcohol, myristyl myristate, cetyl alcohol, ethoxydiglycol, phenyl trimethicone, stearic acid, oat kernel extract, saccharomyces cerevisiae extract, laminaria digitata extract, yeast amino acids, betaine, inositol, taurine, trehalose, soybean sterols, corn starch, olive fruit oil, avocado oil, sodium hyaluronate, dipotassium glycyrrhizate, tetrahexyldecyl ascorbate, tocopheryl acetate, linoleic acid, phospholipids, polysorbate 60, acrylamide/sodium acryloyldimethyltaurate copolymer, isohexadecane, glyceryl polymethacrylate, panthenol, jojoba alcohol, potassium jojobate, polysorbate 80, urea, glucosamine hci, peg-8, bisabolol, sorbitan oleate, cetearyl methicone, dimethicone, palmitoyl oligopeptide, retinyl palmitate, allantoin, xanthan gum, disodium edta, bht, ethylhexylglycerin, chlorphenesin, phenoxyethanol.']",0,1,0,0,0,0,0,0,0,1,Moisturizers,446,0.226457399103139
P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,4.542042042042042,92.0,"['step 1:', 'water/aqua/eau, alcohol denat. (sd alcohol 40-b), glycolic acid, potassium hydroxide, hamamelis virginiana (witch hazel) water, salicylic acid*, polysorbate 20, lactic acid, mandelic acid, malic acid, citric acid, salix alba (willow) bark extract, camellia sinensis leaf extract, achillea millefolium extract, chamomilla recutita (matricaria) flower extract, soy isoflavones, anthemis nobilis flower extract, glycerin, copper pca, zinc pca, lecithin, alcohol, polysorbate 80, disodium edta, menthone glycerin acetal, fragrance (parfum), phenoxyethanol, benzoic acid, sodium benzoate, potassium sorbate (* - exfoliant)', 'step 2:', 'water/aqua/eau, sodium bicarbonate, resveratrol, retinol, ascorbic acid, ubiquinone, phospholipids, adenosine, tocopheryl acetate, soy isoflavones, achillea millefolium extract, camellia sinensis leaf extract, leuconostoc/radish root ferment filtrate, copper pca, sodium pca, zinc pca, glycerin, polysorbate 20, octoxynol-9, tetrasodium edta, phenoxyethanol, sodium benzoate, potassium sorbate.']",1,1,0,0,0,1,0,0,0,0,Treatments,7326,0.7376467376467376
P270543,Hydrating Face Cream Moisturizer,Bobbi Brown,4.233183856502242,66.0,"['water, dimethicone, butylene glycol, cetyl alcohol, ethylhexyl palmitate, caprylic/capric/myristic/stearic triglyceride, aleurites moluccana (kukui) seed oil, myristyl myristate, glyceryl stearate, algae extract, cetyl phosphate, polyperfluoromethylisopropyl ether, coriandrum sativum (coriander) seed oil, rosmarinus officinalis (rosemary), rosa canina (rose) fruit oil, elettaria cardamomum (cardamom), lavandula angustifolia (lavender), jasminum officinale (jasmine), tocopheryl acetate, cholesterol, linoleic acid, trehalose, glycerin, caffeine, peg-10 dimethicone, myristyl laurate, phytantriol, acrylates copolymer, lecithin, sodium acrylates/acrylonitrogens copolymer, phytosphingosine, propylene glycol stearate, sodium hyaluronate, polysorbate 20, caprylyl glycol, sorbitan laurate, myristyl alcohol, propylene glycol laurate, tocopherol, glycine, sodium hydroxide, carbomer, hydroxyproline, proline, citric acid, hexylene glycol, disodium edta, phenoxyethanol <iln38467>.']",0,1,0,0,0,0,0,0,0,1,Moisturizers,223,0.242152466367713
P270544,Hydrating Eye Cream,Bobbi Brown,4.099009900990099,58.0,"['water, ethylhexyl palmitate, squalane, butylene glycol, cetyl alcohol, glyceryl stearate, hydrogenated vegetable oil, simmondsia chinensis (jojoba) seed oil, persea gratissima (avocado) oil, hamamelis virginiana (witch hazel) extract, aloe barbadensis leaf juice, cholesterol, peg-100 stearate, glycerin, sodium pca, trehalose, ascorbyl palmitate, ethylhexylglycerin, hydroxyproline, proline, acrylates copolymer, phytantriol, glycine, linoleic acid, phytosphingosine, sodium hydroxide, tocopheryl acetate, sodium hyaluronate, tocopherol, carbomer, disodium edta, phenoxyethanol.']",0,1,0,0,0,0,0,0,0,0,Eye Care,404,0.1311881188118812
